draw_no,date,querystring,weekday,year,week_no,prize,number,prize_type
4279,2018-06-20,sppl=RHJhd051bWJlcj00Mjc5,Wed,2018,24,consol9,8385,consolation
4278,2018-06-17,sppl=RHJhd051bWJlcj00Mjc4,Sun,2018,24,consol9,9216,consolation
4277,2018-06-16,sppl=RHJhd051bWJlcj00Mjc3,Sat,2018,23,consol9,8726,consolation
4276,2018-06-13,sppl=RHJhd051bWJlcj00Mjc2,Wed,2018,23,consol9,9173,consolation
4275,2018-06-10,sppl=RHJhd051bWJlcj00Mjc1,Sun,2018,23,consol9,9599,consolation
4274,2018-06-09,sppl=RHJhd051bWJlcj00Mjc0,Sat,2018,22,consol9,8083,consolation
4273,2018-06-06,sppl=RHJhd051bWJlcj00Mjcz,Wed,2018,22,consol9,7932,consolation
4272,2018-06-03,sppl=RHJhd051bWJlcj00Mjcy,Sun,2018,22,consol9,6646,consolation
4271,2018-06-02,sppl=RHJhd051bWJlcj00Mjcx,Sat,2018,21,consol9,6388,consolation
4270,2018-05-30,sppl=RHJhd051bWJlcj00Mjcw,Wed,2018,21,consol9,9964,consolation
4269,2018-05-27,sppl=RHJhd051bWJlcj00MjY5,Sun,2018,21,consol9,9316,consolation
4268,2018-05-26,sppl=RHJhd051bWJlcj00MjY4,Sat,2018,20,consol9,9398,consolation
4267,2018-05-23,sppl=RHJhd051bWJlcj00MjY3,Wed,2018,20,consol9,9849,consolation
4266,2018-05-20,sppl=RHJhd051bWJlcj00MjY2,Sun,2018,20,consol9,8627,consolation
4265,2018-05-19,sppl=RHJhd051bWJlcj00MjY1,Sat,2018,19,consol9,8785,consolation
4264,2018-05-16,sppl=RHJhd051bWJlcj00MjY0,Wed,2018,19,consol9,9801,consolation
4263,2018-05-13,sppl=RHJhd051bWJlcj00MjYz,Sun,2018,19,consol9,7614,consolation
4262,2018-05-12,sppl=RHJhd051bWJlcj00MjYy,Sat,2018,18,consol9,7955,consolation
4261,2018-05-09,sppl=RHJhd051bWJlcj00MjYx,Wed,2018,18,consol9,9895,consolation
4260,2018-05-06,sppl=RHJhd051bWJlcj00MjYw,Sun,2018,18,consol9,9483,consolation
4259,2018-05-05,sppl=RHJhd051bWJlcj00MjU5,Sat,2018,17,consol9,9158,consolation
4258,2018-05-02,sppl=RHJhd051bWJlcj00MjU4,Wed,2018,17,consol9,9841,consolation
4257,2018-04-29,sppl=RHJhd051bWJlcj00MjU3,Sun,2018,17,consol9,9498,consolation
4256,2018-04-28,sppl=RHJhd051bWJlcj00MjU2,Sat,2018,16,consol9,9801,consolation
4255,2018-04-25,sppl=RHJhd051bWJlcj00MjU1,Wed,2018,16,consol9,9119,consolation
4254,2018-04-22,sppl=RHJhd051bWJlcj00MjU0,Sun,2018,16,consol9,7674,consolation
4253,2018-04-21,sppl=RHJhd051bWJlcj00MjUz,Sat,2018,15,consol9,9350,consolation
4252,2018-04-18,sppl=RHJhd051bWJlcj00MjUy,Wed,2018,15,consol9,8107,consolation
4251,2018-04-15,sppl=RHJhd051bWJlcj00MjUx,Sun,2018,15,consol9,9999,consolation
4250,2018-04-14,sppl=RHJhd051bWJlcj00MjUw,Sat,2018,14,consol9,9562,consolation
4249,2018-04-11,sppl=RHJhd051bWJlcj00MjQ5,Wed,2018,14,consol9,9942,consolation
4248,2018-04-08,sppl=RHJhd051bWJlcj00MjQ4,Sun,2018,14,consol9,9384,consolation
4247,2018-04-07,sppl=RHJhd051bWJlcj00MjQ3,Sat,2018,13,consol9,8272,consolation
4246,2018-04-04,sppl=RHJhd051bWJlcj00MjQ2,Wed,2018,13,consol9,5941,consolation
4245,2018-04-01,sppl=RHJhd051bWJlcj00MjQ1,Sun,2018,13,consol9,6778,consolation
4244,2018-03-31,sppl=RHJhd051bWJlcj00MjQ0,Sat,2018,12,consol9,9920,consolation
4243,2018-03-28,sppl=RHJhd051bWJlcj00MjQz,Wed,2018,12,consol9,8415,consolation
4242,2018-03-25,sppl=RHJhd051bWJlcj00MjQy,Sun,2018,12,consol9,9352,consolation
4241,2018-03-24,sppl=RHJhd051bWJlcj00MjQx,Sat,2018,11,consol9,9993,consolation
4240,2018-03-21,sppl=RHJhd051bWJlcj00MjQw,Wed,2018,11,consol9,7867,consolation
4239,2018-03-18,sppl=RHJhd051bWJlcj00MjM5,Sun,2018,11,consol9,9608,consolation
4238,2018-03-17,sppl=RHJhd051bWJlcj00MjM4,Sat,2018,10,consol9,8707,consolation
4237,2018-03-14,sppl=RHJhd051bWJlcj00MjM3,Wed,2018,10,consol9,8596,consolation
4236,2018-03-11,sppl=RHJhd051bWJlcj00MjM2,Sun,2018,10,consol9,9889,consolation
4235,2018-03-10,sppl=RHJhd051bWJlcj00MjM1,Sat,2018,09,consol9,9721,consolation
4234,2018-03-07,sppl=RHJhd051bWJlcj00MjM0,Wed,2018,09,consol9,9940,consolation
4233,2018-03-04,sppl=RHJhd051bWJlcj00MjMz,Sun,2018,09,consol9,8631,consolation
4232,2018-03-03,sppl=RHJhd051bWJlcj00MjMy,Sat,2018,08,consol9,9325,consolation
4231,2018-02-28,sppl=RHJhd051bWJlcj00MjMx,Wed,2018,08,consol9,9464,consolation
4230,2018-02-25,sppl=RHJhd051bWJlcj00MjMw,Sun,2018,08,consol9,9903,consolation
4229,2018-02-24,sppl=RHJhd051bWJlcj00MjI5,Sat,2018,07,consol9,9449,consolation
4228,2018-02-21,sppl=RHJhd051bWJlcj00MjI4,Wed,2018,07,consol9,8708,consolation
4227,2018-02-18,sppl=RHJhd051bWJlcj00MjI3,Sun,2018,07,consol9,6906,consolation
4226,2018-02-17,sppl=RHJhd051bWJlcj00MjI2,Sat,2018,06,consol9,9526,consolation
4225,2018-02-14,sppl=RHJhd051bWJlcj00MjI1,Wed,2018,06,consol9,9403,consolation
4224,2018-02-11,sppl=RHJhd051bWJlcj00MjI0,Sun,2018,06,consol9,9061,consolation
4223,2018-02-10,sppl=RHJhd051bWJlcj00MjIz,Sat,2018,05,consol9,6897,consolation
4222,2018-02-07,sppl=RHJhd051bWJlcj00MjIy,Wed,2018,05,consol9,8632,consolation
4221,2018-02-04,sppl=RHJhd051bWJlcj00MjIx,Sun,2018,05,consol9,9575,consolation
4220,2018-02-03,sppl=RHJhd051bWJlcj00MjIw,Sat,2018,04,consol9,8655,consolation
4219,2018-01-31,sppl=RHJhd051bWJlcj00MjE5,Wed,2018,04,consol9,9551,consolation
4218,2018-01-28,sppl=RHJhd051bWJlcj00MjE4,Sun,2018,04,consol9,9537,consolation
4217,2018-01-27,sppl=RHJhd051bWJlcj00MjE3,Sat,2018,03,consol9,9199,consolation
4216,2018-01-24,sppl=RHJhd051bWJlcj00MjE2,Wed,2018,03,consol9,6905,consolation
4215,2018-01-21,sppl=RHJhd051bWJlcj00MjE1,Sun,2018,03,consol9,9576,consolation
4214,2018-01-20,sppl=RHJhd051bWJlcj00MjE0,Sat,2018,02,consol9,9834,consolation
4213,2018-01-17,sppl=RHJhd051bWJlcj00MjEz,Wed,2018,02,consol9,9668,consolation
4212,2018-01-14,sppl=RHJhd051bWJlcj00MjEy,Sun,2018,02,consol9,6549,consolation
4211,2018-01-13,sppl=RHJhd051bWJlcj00MjEx,Sat,2018,01,consol9,9803,consolation
4210,2018-01-10,sppl=RHJhd051bWJlcj00MjEw,Wed,2018,01,consol9,7918,consolation
4209,2018-01-07,sppl=RHJhd051bWJlcj00MjA5,Sun,2018,01,consol9,9596,consolation
4208,2018-01-06,sppl=RHJhd051bWJlcj00MjA4,Sat,2018,00,consol9,8557,consolation
4207,2018-01-03,sppl=RHJhd051bWJlcj00MjA3,Wed,2018,00,consol9,9193,consolation
4206,2017-12-31,sppl=RHJhd051bWJlcj00MjA2,Sun,2017,53,consol9,9836,consolation
4205,2017-12-30,sppl=RHJhd051bWJlcj00MjA1,Sat,2017,52,consol9,8927,consolation
4204,2017-12-27,sppl=RHJhd051bWJlcj00MjA0,Wed,2017,52,consol9,8779,consolation
4203,2017-12-24,sppl=RHJhd051bWJlcj00MjAz,Sun,2017,52,consol9,9410,consolation
4202,2017-12-23,sppl=RHJhd051bWJlcj00MjAy,Sat,2017,51,consol9,9554,consolation
4201,2017-12-20,sppl=RHJhd051bWJlcj00MjAx,Wed,2017,51,consol9,9168,consolation
4200,2017-12-17,sppl=RHJhd051bWJlcj00MjAw,Sun,2017,51,consol9,9435,consolation
4199,2017-12-16,sppl=RHJhd051bWJlcj00MTk5,Sat,2017,50,consol9,8304,consolation
4198,2017-12-13,sppl=RHJhd051bWJlcj00MTk4,Wed,2017,50,consol9,9530,consolation
4197,2017-12-10,sppl=RHJhd051bWJlcj00MTk3,Sun,2017,50,consol9,9236,consolation
4196,2017-12-09,sppl=RHJhd051bWJlcj00MTk2,Sat,2017,49,consol9,9410,consolation
4195,2017-12-06,sppl=RHJhd051bWJlcj00MTk1,Wed,2017,49,consol9,8541,consolation
4194,2017-12-03,sppl=RHJhd051bWJlcj00MTk0,Sun,2017,49,consol9,9189,consolation
4193,2017-12-02,sppl=RHJhd051bWJlcj00MTkz,Sat,2017,48,consol9,9444,consolation
4192,2017-11-29,sppl=RHJhd051bWJlcj00MTky,Wed,2017,48,consol9,9656,consolation
4191,2017-11-26,sppl=RHJhd051bWJlcj00MTkx,Sun,2017,48,consol9,9988,consolation
4190,2017-11-25,sppl=RHJhd051bWJlcj00MTkw,Sat,2017,47,consol9,8366,consolation
4189,2017-11-22,sppl=RHJhd051bWJlcj00MTg5,Wed,2017,47,consol9,9404,consolation
4188,2017-11-19,sppl=RHJhd051bWJlcj00MTg4,Sun,2017,47,consol9,9623,consolation
4187,2017-11-18,sppl=RHJhd051bWJlcj00MTg3,Sat,2017,46,consol9,9452,consolation
4186,2017-11-15,sppl=RHJhd051bWJlcj00MTg2,Wed,2017,46,consol9,8672,consolation
4185,2017-11-12,sppl=RHJhd051bWJlcj00MTg1,Sun,2017,46,consol9,9599,consolation
4184,2017-11-11,sppl=RHJhd051bWJlcj00MTg0,Sat,2017,45,consol9,9610,consolation
4183,2017-11-08,sppl=RHJhd051bWJlcj00MTgz,Wed,2017,45,consol9,9666,consolation
4182,2017-11-05,sppl=RHJhd051bWJlcj00MTgy,Sun,2017,45,consol9,9161,consolation
4181,2017-11-04,sppl=RHJhd051bWJlcj00MTgx,Sat,2017,44,consol9,8671,consolation
4180,2017-11-01,sppl=RHJhd051bWJlcj00MTgw,Wed,2017,44,consol9,8337,consolation
4179,2017-10-29,sppl=RHJhd051bWJlcj00MTc5,Sun,2017,44,consol9,9910,consolation
4178,2017-10-28,sppl=RHJhd051bWJlcj00MTc4,Sat,2017,43,consol9,8860,consolation
4177,2017-10-25,sppl=RHJhd051bWJlcj00MTc3,Wed,2017,43,consol9,9748,consolation
4176,2017-10-22,sppl=RHJhd051bWJlcj00MTc2,Sun,2017,43,consol9,9264,consolation
4175,2017-10-21,sppl=RHJhd051bWJlcj00MTc1,Sat,2017,42,consol9,9829,consolation
4174,2017-10-18,sppl=RHJhd051bWJlcj00MTc0,Wed,2017,42,consol9,9961,consolation
4173,2017-10-15,sppl=RHJhd051bWJlcj00MTcz,Sun,2017,42,consol9,9739,consolation
4172,2017-10-14,sppl=RHJhd051bWJlcj00MTcy,Sat,2017,41,consol9,9860,consolation
4171,2017-10-11,sppl=RHJhd051bWJlcj00MTcx,Wed,2017,41,consol9,9506,consolation
4170,2017-10-08,sppl=RHJhd051bWJlcj00MTcw,Sun,2017,41,consol9,7388,consolation
4169,2017-10-07,sppl=RHJhd051bWJlcj00MTY5,Sat,2017,40,consol9,9584,consolation
4168,2017-10-04,sppl=RHJhd051bWJlcj00MTY4,Wed,2017,40,consol9,9357,consolation
4167,2017-10-01,sppl=RHJhd051bWJlcj00MTY3,Sun,2017,40,consol9,9927,consolation
4166,2017-09-30,sppl=RHJhd051bWJlcj00MTY2,Sat,2017,39,consol9,8138,consolation
4165,2017-09-27,sppl=RHJhd051bWJlcj00MTY1,Wed,2017,39,consol9,9689,consolation
4164,2017-09-24,sppl=RHJhd051bWJlcj00MTY0,Sun,2017,39,consol9,9699,consolation
4163,2017-09-23,sppl=RHJhd051bWJlcj00MTYz,Sat,2017,38,consol9,9876,consolation
4162,2017-09-20,sppl=RHJhd051bWJlcj00MTYy,Wed,2017,38,consol9,6988,consolation
4161,2017-09-17,sppl=RHJhd051bWJlcj00MTYx,Sun,2017,38,consol9,6826,consolation
4160,2017-09-16,sppl=RHJhd051bWJlcj00MTYw,Sat,2017,37,consol9,9651,consolation
4159,2017-09-13,sppl=RHJhd051bWJlcj00MTU5,Wed,2017,37,consol9,9747,consolation
4158,2017-09-10,sppl=RHJhd051bWJlcj00MTU4,Sun,2017,37,consol9,9419,consolation
4157,2017-09-09,sppl=RHJhd051bWJlcj00MTU3,Sat,2017,36,consol9,9924,consolation
4156,2017-09-06,sppl=RHJhd051bWJlcj00MTU2,Wed,2017,36,consol9,6982,consolation
4155,2017-09-03,sppl=RHJhd051bWJlcj00MTU1,Sun,2017,36,consol9,9932,consolation
4154,2017-09-02,sppl=RHJhd051bWJlcj00MTU0,Sat,2017,35,consol9,9429,consolation
4153,2017-08-30,sppl=RHJhd051bWJlcj00MTUz,Wed,2017,35,consol9,9211,consolation
4152,2017-08-27,sppl=RHJhd051bWJlcj00MTUy,Sun,2017,35,consol9,7090,consolation
4151,2017-08-26,sppl=RHJhd051bWJlcj00MTUx,Sat,2017,34,consol9,8160,consolation
4150,2017-08-23,sppl=RHJhd051bWJlcj00MTUw,Wed,2017,34,consol9,8184,consolation
4149,2017-08-20,sppl=RHJhd051bWJlcj00MTQ5,Sun,2017,34,consol9,9897,consolation
4148,2017-08-19,sppl=RHJhd051bWJlcj00MTQ4,Sat,2017,33,consol9,9692,consolation
4147,2017-08-16,sppl=RHJhd051bWJlcj00MTQ3,Wed,2017,33,consol9,9314,consolation
4146,2017-08-13,sppl=RHJhd051bWJlcj00MTQ2,Sun,2017,33,consol9,9630,consolation
4145,2017-08-12,sppl=RHJhd051bWJlcj00MTQ1,Sat,2017,32,consol9,8391,consolation
4144,2017-08-09,sppl=RHJhd051bWJlcj00MTQ0,Wed,2017,32,consol9,8603,consolation
4143,2017-08-06,sppl=RHJhd051bWJlcj00MTQz,Sun,2017,32,consol9,9205,consolation
4142,2017-08-05,sppl=RHJhd051bWJlcj00MTQy,Sat,2017,31,consol9,9951,consolation
4141,2017-08-02,sppl=RHJhd051bWJlcj00MTQx,Wed,2017,31,consol9,9575,consolation
4140,2017-07-30,sppl=RHJhd051bWJlcj00MTQw,Sun,2017,31,consol9,7218,consolation
4139,2017-07-29,sppl=RHJhd051bWJlcj00MTM5,Sat,2017,30,consol9,8426,consolation
4138,2017-07-26,sppl=RHJhd051bWJlcj00MTM4,Wed,2017,30,consol9,9306,consolation
4137,2017-07-23,sppl=RHJhd051bWJlcj00MTM3,Sun,2017,30,consol9,9278,consolation
4136,2017-07-22,sppl=RHJhd051bWJlcj00MTM2,Sat,2017,29,consol9,9075,consolation
4135,2017-07-19,sppl=RHJhd051bWJlcj00MTM1,Wed,2017,29,consol9,8934,consolation
4134,2017-07-16,sppl=RHJhd051bWJlcj00MTM0,Sun,2017,29,consol9,9668,consolation
4133,2017-07-15,sppl=RHJhd051bWJlcj00MTMz,Sat,2017,28,consol9,9924,consolation
4132,2017-07-12,sppl=RHJhd051bWJlcj00MTMy,Wed,2017,28,consol9,9506,consolation
4131,2017-07-09,sppl=RHJhd051bWJlcj00MTMx,Sun,2017,28,consol9,9893,consolation
4130,2017-07-08,sppl=RHJhd051bWJlcj00MTMw,Sat,2017,27,consol9,8956,consolation
4129,2017-07-05,sppl=RHJhd051bWJlcj00MTI5,Wed,2017,27,consol9,8126,consolation
4128,2017-07-02,sppl=RHJhd051bWJlcj00MTI4,Sun,2017,27,consol9,8463,consolation
4127,2017-07-01,sppl=RHJhd051bWJlcj00MTI3,Sat,2017,26,consol9,9967,consolation
4126,2017-06-28,sppl=RHJhd051bWJlcj00MTI2,Wed,2017,26,consol9,9628,consolation
4125,2017-06-25,sppl=RHJhd051bWJlcj00MTI1,Sun,2017,26,consol9,8970,consolation
4124,2017-06-24,sppl=RHJhd051bWJlcj00MTI0,Sat,2017,25,consol9,9130,consolation
4123,2017-06-21,sppl=RHJhd051bWJlcj00MTIz,Wed,2017,25,consol9,9005,consolation
4122,2017-06-18,sppl=RHJhd051bWJlcj00MTIy,Sun,2017,25,consol9,7500,consolation
4121,2017-06-17,sppl=RHJhd051bWJlcj00MTIx,Sat,2017,24,consol9,8321,consolation
4120,2017-06-14,sppl=RHJhd051bWJlcj00MTIw,Wed,2017,24,consol9,7872,consolation
4119,2017-06-11,sppl=RHJhd051bWJlcj00MTE5,Sun,2017,24,consol9,9080,consolation
4118,2017-06-10,sppl=RHJhd051bWJlcj00MTE4,Sat,2017,23,consol9,9442,consolation
4117,2017-06-07,sppl=RHJhd051bWJlcj00MTE3,Wed,2017,23,consol9,9417,consolation
4116,2017-06-04,sppl=RHJhd051bWJlcj00MTE2,Sun,2017,23,consol9,8884,consolation
4115,2017-06-03,sppl=RHJhd051bWJlcj00MTE1,Sat,2017,22,consol9,6870,consolation
4114,2017-05-31,sppl=RHJhd051bWJlcj00MTE0,Wed,2017,22,consol9,9878,consolation
4113,2017-05-28,sppl=RHJhd051bWJlcj00MTEz,Sun,2017,22,consol9,8008,consolation
4112,2017-05-27,sppl=RHJhd051bWJlcj00MTEy,Sat,2017,21,consol9,8551,consolation
4111,2017-05-24,sppl=RHJhd051bWJlcj00MTEx,Wed,2017,21,consol9,7271,consolation
4110,2017-05-21,sppl=RHJhd051bWJlcj00MTEw,Sun,2017,21,consol9,9309,consolation
4109,2017-05-20,sppl=RHJhd051bWJlcj00MTA5,Sat,2017,20,consol9,9488,consolation
4108,2017-05-17,sppl=RHJhd051bWJlcj00MTA4,Wed,2017,20,consol9,9562,consolation
4107,2017-05-14,sppl=RHJhd051bWJlcj00MTA3,Sun,2017,20,consol9,8345,consolation
4106,2017-05-13,sppl=RHJhd051bWJlcj00MTA2,Sat,2017,19,consol9,8833,consolation
4105,2017-05-10,sppl=RHJhd051bWJlcj00MTA1,Wed,2017,19,consol9,6809,consolation
4104,2017-05-07,sppl=RHJhd051bWJlcj00MTA0,Sun,2017,19,consol9,9677,consolation
4103,2017-05-06,sppl=RHJhd051bWJlcj00MTAz,Sat,2017,18,consol9,9693,consolation
4102,2017-05-03,sppl=RHJhd051bWJlcj00MTAy,Wed,2017,18,consol9,8277,consolation
4101,2017-04-30,sppl=RHJhd051bWJlcj00MTAx,Sun,2017,18,consol9,8492,consolation
4100,2017-04-29,sppl=RHJhd051bWJlcj00MTAw,Sat,2017,17,consol9,9355,consolation
4099,2017-04-26,sppl=RHJhd051bWJlcj00MDk5,Wed,2017,17,consol9,9366,consolation
4098,2017-04-23,sppl=RHJhd051bWJlcj00MDk4,Sun,2017,17,consol9,9815,consolation
4097,2017-04-22,sppl=RHJhd051bWJlcj00MDk3,Sat,2017,16,consol9,9819,consolation
4096,2017-04-19,sppl=RHJhd051bWJlcj00MDk2,Wed,2017,16,consol9,9303,consolation
4095,2017-04-16,sppl=RHJhd051bWJlcj00MDk1,Sun,2017,16,consol9,9703,consolation
4094,2017-04-15,sppl=RHJhd051bWJlcj00MDk0,Sat,2017,15,consol9,9845,consolation
4093,2017-04-12,sppl=RHJhd051bWJlcj00MDkz,Wed,2017,15,consol9,9394,consolation
4092,2017-04-09,sppl=RHJhd051bWJlcj00MDky,Sun,2017,15,consol9,8402,consolation
4091,2017-04-08,sppl=RHJhd051bWJlcj00MDkx,Sat,2017,14,consol9,9616,consolation
4090,2017-04-05,sppl=RHJhd051bWJlcj00MDkw,Wed,2017,14,consol9,8814,consolation
4089,2017-04-02,sppl=RHJhd051bWJlcj00MDg5,Sun,2017,14,consol9,9948,consolation
4088,2017-04-01,sppl=RHJhd051bWJlcj00MDg4,Sat,2017,13,consol9,8484,consolation
4087,2017-03-29,sppl=RHJhd051bWJlcj00MDg3,Wed,2017,13,consol9,9855,consolation
4086,2017-03-26,sppl=RHJhd051bWJlcj00MDg2,Sun,2017,13,consol9,8831,consolation
4085,2017-03-25,sppl=RHJhd051bWJlcj00MDg1,Sat,2017,12,consol9,7028,consolation
4084,2017-03-22,sppl=RHJhd051bWJlcj00MDg0,Wed,2017,12,consol9,8512,consolation
4083,2017-03-19,sppl=RHJhd051bWJlcj00MDgz,Sun,2017,12,consol9,9099,consolation
4082,2017-03-18,sppl=RHJhd051bWJlcj00MDgy,Sat,2017,11,consol9,9308,consolation
4081,2017-03-15,sppl=RHJhd051bWJlcj00MDgx,Wed,2017,11,consol9,9331,consolation
4080,2017-03-12,sppl=RHJhd051bWJlcj00MDgw,Sun,2017,11,consol9,9484,consolation
4079,2017-03-11,sppl=RHJhd051bWJlcj00MDc5,Sat,2017,10,consol9,7929,consolation
4078,2017-03-08,sppl=RHJhd051bWJlcj00MDc4,Wed,2017,10,consol9,9028,consolation
4077,2017-03-05,sppl=RHJhd051bWJlcj00MDc3,Sun,2017,10,consol9,9758,consolation
4076,2017-03-04,sppl=RHJhd051bWJlcj00MDc2,Sat,2017,09,consol9,9988,consolation
4075,2017-03-01,sppl=RHJhd051bWJlcj00MDc1,Wed,2017,09,consol9,8816,consolation
4074,2017-02-26,sppl=RHJhd051bWJlcj00MDc0,Sun,2017,09,consol9,9159,consolation
4073,2017-02-25,sppl=RHJhd051bWJlcj00MDcz,Sat,2017,08,consol9,9361,consolation
4072,2017-02-22,sppl=RHJhd051bWJlcj00MDcy,Wed,2017,08,consol9,9138,consolation
4071,2017-02-19,sppl=RHJhd051bWJlcj00MDcx,Sun,2017,08,consol9,9403,consolation
4070,2017-02-18,sppl=RHJhd051bWJlcj00MDcw,Sat,2017,07,consol9,9814,consolation
4069,2017-02-15,sppl=RHJhd051bWJlcj00MDY5,Wed,2017,07,consol9,9823,consolation
4068,2017-02-12,sppl=RHJhd051bWJlcj00MDY4,Sun,2017,07,consol9,7787,consolation
4067,2017-02-11,sppl=RHJhd051bWJlcj00MDY3,Sat,2017,06,consol9,9989,consolation
4066,2017-02-08,sppl=RHJhd051bWJlcj00MDY2,Wed,2017,06,consol9,9321,consolation
4065,2017-02-05,sppl=RHJhd051bWJlcj00MDY1,Sun,2017,06,consol9,9756,consolation
4064,2017-02-04,sppl=RHJhd051bWJlcj00MDY0,Sat,2017,05,consol9,8969,consolation
4063,2017-02-01,sppl=RHJhd051bWJlcj00MDYz,Wed,2017,05,consol9,9239,consolation
4062,2017-01-29,sppl=RHJhd051bWJlcj00MDYy,Sun,2017,05,consol9,8720,consolation
4061,2017-01-28,sppl=RHJhd051bWJlcj00MDYx,Sat,2017,04,consol9,9822,consolation
4060,2017-01-25,sppl=RHJhd051bWJlcj00MDYw,Wed,2017,04,consol9,9723,consolation
4059,2017-01-22,sppl=RHJhd051bWJlcj00MDU5,Sun,2017,04,consol9,9926,consolation
4058,2017-01-21,sppl=RHJhd051bWJlcj00MDU4,Sat,2017,03,consol9,8840,consolation
4057,2017-01-18,sppl=RHJhd051bWJlcj00MDU3,Wed,2017,03,consol9,9579,consolation
4056,2017-01-15,sppl=RHJhd051bWJlcj00MDU2,Sun,2017,03,consol9,9843,consolation
4055,2017-01-14,sppl=RHJhd051bWJlcj00MDU1,Sat,2017,02,consol9,9274,consolation
4054,2017-01-11,sppl=RHJhd051bWJlcj00MDU0,Wed,2017,02,consol9,9766,consolation
4053,2017-01-08,sppl=RHJhd051bWJlcj00MDUz,Sun,2017,02,consol9,9541,consolation
4052,2017-01-07,sppl=RHJhd051bWJlcj00MDUy,Sat,2017,01,consol9,9710,consolation
4051,2017-01-04,sppl=RHJhd051bWJlcj00MDUx,Wed,2017,01,consol9,8441,consolation
4050,2017-01-01,sppl=RHJhd051bWJlcj00MDUw,Sun,2017,01,consol9,7526,consolation
4049,2016-12-31,sppl=RHJhd051bWJlcj00MDQ5,Sat,2016,52,consol9,8864,consolation
4048,2016-12-28,sppl=RHJhd051bWJlcj00MDQ4,Wed,2016,52,consol9,9077,consolation
4047,2016-12-25,sppl=RHJhd051bWJlcj00MDQ3,Sun,2016,52,consol9,9932,consolation
4046,2016-12-24,sppl=RHJhd051bWJlcj00MDQ2,Sat,2016,51,consol9,9218,consolation
4045,2016-12-21,sppl=RHJhd051bWJlcj00MDQ1,Wed,2016,51,consol9,9852,consolation
4044,2016-12-18,sppl=RHJhd051bWJlcj00MDQ0,Sun,2016,51,consol9,9856,consolation
4043,2016-12-17,sppl=RHJhd051bWJlcj00MDQz,Sat,2016,50,consol9,9112,consolation
4042,2016-12-14,sppl=RHJhd051bWJlcj00MDQy,Wed,2016,50,consol9,9023,consolation
4041,2016-12-11,sppl=RHJhd051bWJlcj00MDQx,Sun,2016,50,consol9,9332,consolation
4040,2016-12-10,sppl=RHJhd051bWJlcj00MDQw,Sat,2016,49,consol9,7882,consolation
4039,2016-12-07,sppl=RHJhd051bWJlcj00MDM5,Wed,2016,49,consol9,9552,consolation
4038,2016-12-04,sppl=RHJhd051bWJlcj00MDM4,Sun,2016,49,consol9,8530,consolation
4037,2016-12-03,sppl=RHJhd051bWJlcj00MDM3,Sat,2016,48,consol9,7836,consolation
4036,2016-11-30,sppl=RHJhd051bWJlcj00MDM2,Wed,2016,48,consol9,8942,consolation
4035,2016-11-27,sppl=RHJhd051bWJlcj00MDM1,Sun,2016,48,consol9,9858,consolation
4034,2016-11-26,sppl=RHJhd051bWJlcj00MDM0,Sat,2016,47,consol9,9707,consolation
4033,2016-11-23,sppl=RHJhd051bWJlcj00MDMz,Wed,2016,47,consol9,7756,consolation
4032,2016-11-20,sppl=RHJhd051bWJlcj00MDMy,Sun,2016,47,consol9,8676,consolation
4031,2016-11-19,sppl=RHJhd051bWJlcj00MDMx,Sat,2016,46,consol9,9661,consolation
4030,2016-11-16,sppl=RHJhd051bWJlcj00MDMw,Wed,2016,46,consol9,9677,consolation
4029,2016-11-13,sppl=RHJhd051bWJlcj00MDI5,Sun,2016,46,consol9,8790,consolation
4028,2016-11-12,sppl=RHJhd051bWJlcj00MDI4,Sat,2016,45,consol9,9703,consolation
4027,2016-11-09,sppl=RHJhd051bWJlcj00MDI3,Wed,2016,45,consol9,9327,consolation
4026,2016-11-06,sppl=RHJhd051bWJlcj00MDI2,Sun,2016,45,consol9,9405,consolation
4025,2016-11-05,sppl=RHJhd051bWJlcj00MDI1,Sat,2016,44,consol9,9487,consolation
4024,2016-11-02,sppl=RHJhd051bWJlcj00MDI0,Wed,2016,44,consol9,9317,consolation
4023,2016-10-30,sppl=RHJhd051bWJlcj00MDIz,Sun,2016,44,consol9,9947,consolation
4022,2016-10-29,sppl=RHJhd051bWJlcj00MDIy,Sat,2016,43,consol9,8385,consolation
4021,2016-10-26,sppl=RHJhd051bWJlcj00MDIx,Wed,2016,43,consol9,9306,consolation
4020,2016-10-23,sppl=RHJhd051bWJlcj00MDIw,Sun,2016,43,consol9,9847,consolation
4019,2016-10-22,sppl=RHJhd051bWJlcj00MDE5,Sat,2016,42,consol9,8927,consolation
4018,2016-10-19,sppl=RHJhd051bWJlcj00MDE4,Wed,2016,42,consol9,9834,consolation
4017,2016-10-16,sppl=RHJhd051bWJlcj00MDE3,Sun,2016,42,consol9,9142,consolation
4016,2016-10-15,sppl=RHJhd051bWJlcj00MDE2,Sat,2016,41,consol9,8786,consolation
4015,2016-10-12,sppl=RHJhd051bWJlcj00MDE1,Wed,2016,41,consol9,9716,consolation
4014,2016-10-09,sppl=RHJhd051bWJlcj00MDE0,Sun,2016,41,consol9,9766,consolation
4013,2016-10-08,sppl=RHJhd051bWJlcj00MDEz,Sat,2016,40,consol9,9792,consolation
4012,2016-10-05,sppl=RHJhd051bWJlcj00MDEy,Wed,2016,40,consol9,9421,consolation
